puzzleId	word	row	column	direction	clueContent	Edge (y/n)	Clue length	Image prompt	Image addition (if needed)	Puzzle number	Difficult word (y / n)
000033	M	7	7	across	Mermaid	N	7			33	
000033	ME	8	1	across	Pronoun for self	Y	16			33	
000033	POLE	8	4	across	North __	N	8			33	
000033	ARRIVAL	9	1	across	A of ETA	Y	8			33	
000033	SEAT	10	1	across	<i>	Y	3	Image of a seat, like in a bus		33	
000033	DY	10	6	across	Trage__	Y	7			33	
000033	CHRISTMAS	1	2	down	<i>	Y	3	Image of a christmas tree	Merry __	33	
000033	RAI	1	3	down	T__n	Y	4			33	
000033	THERE	5	3	down	Not here	N	8			33	
000033	U	1	4	down	Unicorn	Y	7			33	
000033	BEAU	3	4	down	Male admirer	N	12			33	
000033	RA	8	4	down	Airc__ft	N	8			33	
000033	MH	1	5	down	Marketing Head	Y	14			33	
000033	ARMPIT	4	5	down	Deodorant spot	N	14			33	
000033	BOOT	1	6	down	<i>	Y	3	Image of a single boot		33	
000033	POV	6	6	down	Point Of View	N	13			33	
000033	LASER	1	7	down	__ tag	Y	6			33	
000033	LAD	7	7	down	Scottish boy	N	12			33	
000033	EXTREMELY	1	8	down	Very	Y	4			33	
000034	SETTLER	2	1	across	Catan player	Y	12			34	y
000034	THAI	3	1	across	SE Asian country	Y	16			34	
000034	NU	3	6	across	Me__	N	4			34	
000034	A	4	1	across	Association	Y	11			34	
000034	PRESS	4	3	across	Squeeze	N	7			34	
000034	TREE	5	1	across	<i>	Y	3	Image of a tree		34	
000034	UT	5	6	across	__ah, USA	N	9			34	
000034	IA	6	1	across	Internal Audit	Y	14			34	
000034	DSR	6	4	across	Data Set Ready	N	14			34	
000034	STY	7	1	across	Pig home	Y	8			34	
000034	PED	7	5	across	Stri__	N	6			34	y
000034	THOSE	8	1	across	Not this	Y	8			34	
000034	IE	9	1	across	<i>	Y	3	Image of the internet Explorer logo		34	
000034	U	8	7	across	You, in text	N	12			34	
000034	EARN	9	4	across	Make money	N	10			34	
000034	CRACKLE	10	1	across	Frizzle	Y	7			34	y
000034	STATISTIC	1	2	down	<i>	Y	3	Image of a graph	Text on the right of the image: __s	34	y
000034	EH	1	3	down	B__ave	Y	6			34	
000034	RATHER	4	3	down	Instead	N	7			34	
000034	TAPE	1	4	down	<i>	Y	3	Image of a roll of tape		34	
000034	YO	6	4	down	Hi there!	N	9			34	
000034	A	9	4	down	_BCD	N	4			34	
000034	TIRED	1	5	down	Fatigued	Y	8			34	y
000034	SEC	7	5	down	Minute part	N	11			34	
000034	L	1	6	down	<i>	Y	3	Image of an apple	Text under the image: App_e	34	
000034	E	3	6	down	Energy	N	6			34	
000034	SPEAK	5	6	down	Talk	N	4			34	
000034	ENSURE	1	7	down	Guarantee	Y	9			34	y
000034	RL	8	7	down	__ Stine	N	8			34	
000034	RUST	1	8	down	Corrode	Y	7			34	
000034	DUNE	6	8	down	<i>	Y	3	Image of a sand dune	Text on the left of the image: Sand __	34	
000035	BRITTLE	2	1	across	Easily broken	Y	13			35	
000035	OO	3	1	across	Mushr__m	Y	8			35	
000035	DUAL	3	4	across	Double	N	6			35	
000035	RYU	4	1	across	Street Fighter icon	Y	19			35	
000035	RTE	4	5	across	Ready-To-Eat	N	12			35	
000035	R	5	1	across	Radiance	Y	8			35	
000035	SONIC	5	3	across	Sega hedgehog	N	13			35	
000035	OVEN	6	1	across	<i>	Y	3	Image of an oven		35	
000035	NT	6	6	across	No Thanks	N	9			35	
000035	WORLD	7	1	across	<i>	Y	3	Image of a world map	__ map	35	
000035	R	7	7	across	After Q	N	7			35	
000035	IG	8	1	across	Immunoglobulin	Y	14			35	
000035	INFO	8	4	across	T__il	N	5			35	
000035	NUANCED	9	1	across	Carefully worded	Y	16			35	
000035	GENE	10	1	across	<i>	Y	3	Image of a DNA structure diagram		35	
000035	ZE	10	6	across	__bra	Y	5			35	
000035	BORROWING	1	2	down	Taking a loan	Y	13			35	
000035	ROY	1	3	down	Dest__	Y	6			35	
000035	VOGUE	5	3	down	Elle rival	N	10			35	
000035	I	1	4	down	Iceberg	Y	7			35	
000035	USER	3	4	down	U in UX	N	7			35	
000035	AN	8	4	down	Pl__et	N	6			35	
000035	TD	1	5	down	Touchdown	Y	9			35	
000035	ONLINE	4	5	down	Using Wi-Fi	N	11			35	
000035	TURN	1	6	down	<i>	Y	3	Image of a roadsign depicting a right turn	Right __	35	
000035	DNC	6	6	down	Do Not Copy	N	11			35	
000035	LATIN	1	7	down	Ovid's language	Y	15			35	
000035	FEZ	7	7	down	Tasseled hat	N	12			35	
000035	ELECTRODE	1	8	down	Conductor in a battery	Y	22			35	
000036	PHARAOH	2	1	across	<i>	Y	3	Image of an Egyptial Pharaoh		36	
000036	ROLE	3	1	across	Actor's part	Y	12			36	
000036	FE	3	6	across	Iron	N	4			36	
000036	AN	4	1	across	Article	Y	7			36	
000036	SAFE	4	4	across	Not risky	N	9			36	
000036	COPE	5	1	across	Deal with	Y	9			36	
000036	SL	5	6	across	Soft Light	N	10			36	
000036	TRANCE	6	1	across	Dream state	Y	11			36	
000036	I	7	1	across	Industry	Y	8			36	
000036	STRAP	7	3	across	Bag part	N	8			36	
000036	CAT	8	1	across	<i>	Y	3	Image of a cat		36	
000036	USA	8	5	across	Mexico's neighbor	N	17			36	
000036	ABANDON	9	1	across	Forsake	Y	7			36	
000036	LS	10	1	across	Light Source	Y	12			36	
000036	CENT	10	4	across	<i>	Y	3	Image of a US penny or one cent coin		36	
000036	PRACTICAL	1	2	down	Hands-on	Y	8			36	
000036	HONOR	1	3	down	Respect	Y	7			36	
000036	ABS	7	3	down	Crunch muscles	N	14			36	
000036	AL	1	4	down	__ Pacino	Y	9			36	
000036	PASTA	4	4	down	Spaghetti dish	N	14			36	
000036	RESENT	1	5	down	Hold grudge	Y	11			36	
000036	NC	8	5	down	North Carolina	N	14			36	
000036	A	1	6	down	Average	Y	7			36	
000036	A	3	6	down	Lo_the	N	6			36	
000036	CRUDE	5	6	down	Not refined	N	11			36	
000036	OFFSEASON	1	7	down	Downtime	Y	8			36	
000036	HEEL	1	8	down	<i>	Y	3	Image of a foot with an arrow pointing at the heel		36	
000036	PANT	6	8	down	<i>	Y	3	Image of a pair of pants		36	
000037	ANGULAR	2	1	across	<i>	Y	3	Image of angular brackets	__ brackets	37	
000037	TV	3	1	across	<i>	Y	3	Image of a TV set		37	
000037	RISE	3	4	across	__ and shine	N	12			37	
000037	TAS	4	1	across	__sel	Y	5			37	
000037	VII	4	5	across	Seven in Rome	N	13			37	
000037	E	5	1	across	Eclipse	Y	7			37	
000037	OCEAN	5	3	across	Mermaid's home	N	14			37	
000037	MEAL	6	1	across	<i>	Y	3	Image of an oatmeal dish	Oat__	37	
000037	NF	6	6	across	Non-Fiction	N	11			37	
000037	PAPAL	7	1	across	Vatican-related	Y	15			37	
000037	O	7	7	across	Orbit	N	5			37	
000037	TG	8	1	across	Ou__row	Y	7			37	
000037	SOUR	8	4	across	Sweet and __	N	12			37	
000037	ELASTIC	9	1	across	Stretchy	Y	8			37	
000037	DENY	10	1	across	Say it’s not true	Y	17			37	
000037	CE	10	6	across	<i>	Y	3	Image of a glass of juice	Jui__	37	
000037	ATTEMPTED	1	2	down	Tried	Y	5			37	
000037	NVA	1	3	down	No Visitors Allowed	Y	19			37	
000037	EAGLE	5	3	down	America's bird	N	14			37	
000037	G	1	4	down	After F	Y	7			37	
000037	SOAP	3	4	down	Bar for a bath	N	14			37	
000037	AN	8	4	down	__ apple a day	N	14			37	
000037	UR	1	5	down	<i>	Y	3	Image of a church from the outside	Ch__ch	37	
000037	CLASSY	4	5	down	Elegant	N	7			37	
000037	LIVE	1	6	down	Saturday Night __	Y	17			37	
000037	LOT	6	6	down	Parking area	N	12			37	
000037	ASIAN	1	7	down	Indian or Indonesian	Y	20			37	
000037	UIC	7	7	down	Q__k	N	4			37	
000037	REINFORCE	1	8	down	Strengthen	Y	10			37	
000038	PRIVACY	2	1	across	Confidentiality	Y	15			38	
000038	RIZ	3	1	across	<i>	Y	3	Image of a girl holding a trophy	Text under the image: P__e	38	
000038	WOU	3	5	across	Web Opts Unit	N	13			38	
000038	OC	4	1	across	Of course	Y	9			38	
000038	SLUM	4	4	across	Shanty area	N	11			38	y
000038	THRU	5	1	across	Drive __	Y	8			38	y
000038	GM	5	6	across	Good morning	N	12			38	
000038	E	6	1	across	<i>	Y	3	Image of a drone	Text under the image: Dron_	38	
000038	ARRAY	6	3	across	Range	N	5			38	
000038	CONFER	7	1	across	Award	Y	5			38	y
000038	TOKEN	8	1	across	Game piece	Y	10			38	
000038	X	8	7	across	Graph axis	N	10			38	
000038	EP	9	1	across	Emergency Plan	Y	14			38	
000038	READ	9	4	across	Scan a code	N	11			38	
000038	DSW	10	1	across	Data storage warehouse	Y	22			38	
000038	WAR	10	5	across	Conflict	Y	8			38	
000038	PROTECTED	1	2	down	Safe	Y	4			38	y
000038	RICH	1	3	down	<i>	Y	3	Image of a man holding a lot of money		38	
000038	OOPS	6	3	down	My bad	N	6			38	
000038	IZ	1	4	down	<i>	Y	3	Image of a lizard	Text under the image: L__ard	38	
000038	RANK	4	4	down	Standing	N	8			38	
000038	W	9	4	down	Width	N	5			38	
000038	V	1	5	down	<i>	Y	3	Image of a V-neck top	Text under the image: _-neck	38	
000038	SURFER	3	5	down	Wave fan	N	8			38	y
000038	AWL	1	6	down	Punch tool	Y	10			38	
000038	RENEW	5	6	down	Update	N	6			38	
000038	COUGAR	1	7	down	<i>	Y	3	Image of a cougar		38	
000038	AA	8	7	down	Associate Analyst	N	17			38	
000038	YUMMY	1	8	down	Mmm ...	Y	7			38	
000038	XDR	7	8	down	Extreme Data Rate	Y	17			38	y
000039	COMPASS	2	1	across	<i>	Y	3	Image of a compass		39	
000039	ODOR	3	1	across	Smell	Y	5			39	
000039	AT	3	6	across	@	N	1			39	
000039	N	4	1	across	No	Y	2			39	
000039	AISLE	4	3	across	Path	N	4			39	y
000039	SYNC	5	1	across	<i>	Y	3	Image of a music note	Text on the left of the image: N __ 	39	
000039	IW	5	6	across	Internal Wire	N	13			39	
000039	EA	6	1	across	Electronic Arts	Y	15			39	
000039	ESV	6	4	across	Stat__ille, NC	N	14			39	y
000039	NNW	7	1	across	North North West	Y	16			39	
000039	CAW	7	5	across	Crow call	N	9			39	
000039	SKATE	8	1	across	<i>	Y	3	Image of a single ice skate	Text on the left of the image: Ice __ 	39	
000039	UE	9	1	across	Cl__	Y	4			39	
000039	A	8	7	across	_ for Apple	N	11			39	
000039	ANTI	9	4	across	Oppose	N	6			39	
000039	SEGMENT	10	1	across	Part of	Y	7			39	
000039	CONSENSUS	1	2	down	Concordance	Y	11			39	y
000039	OD	1	3	down	Once daily	Y	10			39	
000039	YANKEE	4	3	down	NATO Y	N	6			39	y
000039	MOAN	1	4	down	Soft cry	Y	8			39	
000039	WA	6	4	down	Seattle state	N	13			39	
000039	PRICE	1	5	down	<i>	Y	3	Image of a price tag with $$ on it		39	
000039	TAM	7	5	down	__ o'shanter	N	12			39	
000039	G	9	4	down	Generation	N	10			39	
000039	SCENE	5	6	down	Site	N	4			39	
000039	SALIVA	1	7	down	Drool	Y	5			39	y
000039	TN	8	7	down	Tennessee	N	9			39	
000039	A	1	6	down	Analytics	Y	9			39	
000039	S	3	6	down	Road curve	N	10			39	
000039	STEW	1	8	down	Soup	Y	4			39	
000039	WAIT	6	8	down	<i>	Y	3	Image of a hand held out indicating wait		39	
000040	PARSLEY	2	1	across	<i>	Y	3	Image of a parsley bunch		40	
000040	RUE	3	1	across	Regret	Y	6			40	
000040	MAI	3	5	across	__ Tai	N	6			40	y
000040	ER	4	1	across	<i>	Y	3	Image of a camera	Text under the image: Cam__a	40	
000040	MARE	4	4	across	Female horse	N	12			40	
000040	CARE	5	1	across	Worry	Y	5			40	
000040	NL	5	6	across	Next Level	N	10			40	
000040	U	6	1	across	_-turn	Y	6			40	
000040	ARMED	6	3	across	Equipped	N	8			40	
000040	RAGGED	7	1	across	Worn out	Y	8			40	y
000040	SHEET	8	1	across	<i>	Y	3	Image of a sheet of paper		40	
000040	A	8	7	across	Before B	N	8			40	
000040	OE	9	1	across	<i>	Y	3	Image of a canoe	Text under the image: Can__	40	
000040	REAR	9	4	across	Back part	N	9			40	
000040	RMY	10	1	across	Raw material yard	Y	17			40	y
000040	REP	10	5	across	Reputation	Y	10			40	
000040	PRECURSOR	1	2	down	Harbinger	Y	9			40	y
000040	AURA	1	3	down	Mystic air	Y	10			40	
000040	AHEM	6	3	down	Polite nudge	N	12			40	
000040	RE	1	4	down	Sp__ad	Y	6			40	
000040	RAGE	4	4	down	Fury	N	4			40	
000040	Y	9	4	down	After X	N	7			40	
000040	S	1	5	down	Service	Y	7			40	
000040	MERGER	3	5	down	Fusion	N	6			40	y
000040	LMA	1	6	down	Labor Market Analysis	Y	21			40	
000040	METER	5	6	down	Gauge	N	5			40	
000040	EARNED	1	7	down	Gained	Y	6			40	
000040	AE	8	7	down	Annual Event	N	12			40	
000040	YIELD	1	8	down	Produce	Y	7			40	y
000040	ARP	7	8	down	<i>	Y	3	Image of a knife	Text under the image: Sh__	40	
000041	EMPEROR	2	1	across	Largest penguin	Y	15			41	
000041	ST	3	1	across	__reet	Y	6			41	
000041	CAFE	3	4	across	Coffee spot	N	11			41	
000041	TAD	4	1	across	__pole	Y	6			41	
000041	SFC	4	5	across	San Francisco	N	13			41	
000041	A	5	1	across	First letter	Y	12			41	
000041	USHER	5	3	across	Theater guide	N	13			41	
000041	BREW	6	1	across	<i>	Y	3	Image of a glass of cold brew coffee	Cold __	41	
000041	RU	6	6	across	F__it	N	5			41	
000041	LOSER	7	1	across	One who didn't win	Y	18			41	
000041	I	7	7	across	Incognito	N	9			41	
000041	ID	8	1	across	Identity Document	Y	17			41	
000041	ROUT	8	4	across	Sp__	N	4			41	
000041	SERVICE	9	1	across	Act of assistance	Y	17			41	
000041	HOLE	10	1	across	<i>	Y	3	Image of a golf hole		41	
000041	SR	10	6	across	Street Racing	Y	13			41	
000041	ESTABLISH	1	2	down	Set up	Y	6			41	
000041	MTA	1	3	down	Meet The Author	Y	15			41	
000041	RODEO	5	3	down	Cowboy contest	N	14			41	
000041	P	1	4	down	Pigeon	Y	6			41	
000041	DUES	3	4	down	Resi__	N	6			41	
000041	RL	8	4	down	Retro Look	N	10			41	
000041	EC	1	5	down	Mol__ule	Y	8			41	
000041	SWERVE	4	5	down	Veer	N	4			41	
000041	RASH	1	6	down	<i>	Y	3	Image of a kid scratching a rash on their hand		41	
000041	ROI	6	6	down	He__ne	N	6			41	
000041	OFFER	1	7	down	<i>	Y	3	Image of a store sign that says "50% OFF"		41	
000041	UCS	7	7	down	Unit Cell Size	N	14			41	
000041	RECRUITER	1	8	down	Hiring person	Y	13			41	
000042	GLEE	3	1	across	Joy	Y	3			42	
000042	AA	3	6	across	Battery size	N	12			42	
000042	GEM	4	1	across	<i>	Y	3	Image of a gemstone like ruby		42	
000042	SSA	4	5	across	SSN issuer	N	10			42	
000042	RE	5	1	across	Pride and P__judice	Y	19			42	
000042	SHE	5	4	across	Not he	N	6			42	
000042	APPLE	6	1	across	<i>	Y	3	Image of an apple		42	
000042	M	6	7	across	Minute	N	6			42	
000042	V	7	1	across	Vanadium	Y	8			42	
000042	AUDIO	7	3	across	A of AV	N	7			42	
000042	AMID	8	1	across	In the midst of	Y	15			42	
000042	TO	8	6	across	__mato	N	6			42	
000042	TANGLED	9	1	across	<i>	Y	3	Image of tangled wires		42	
000042	EZ	10	1	across	Electronic zone	Y	15			42	
000042	EMMY	10	4	across	<i>	Y	3	Image of an emmy trophy		42	
000042	AGGRAVATE	1	2	down	Make worse	Y	10			42	
000042	SLEEP	1	3	down	<i>	Y	3	Image of a person in bed		42	
000042	MAZ	7	3	down	A__ing Spiderman	N	16			42	
000042	SEM	1	4	down	College period	Y	14			42	
000042	PAIN	5	4	down	Ache	N	4			42	
000042	UE	1	5	down	Crossword cl__	Y	14			42	
000042	SLUDGE	4	5	down	Thick Mud	N	9			42	
000042	R	1	6	down	Resistance	Y	10			42	
000042	SHED	3	6	down	Tool hut	N	8			42	
000042	LM	8	6	down	Light meter	N	11			42	
000042	EASE	1	7	down	Calm	Y	4			42	
000042	ITEM	6	7	down	List part	N	9			42	
000042	DAA	1	8	down	Don't ask again	Y	15			42	
000042	MOODY	5	8	down	Sulking	Y	7			42	
000043	SCRATCH	2	1	across	Score with a coin	Y	17			43	
000043	IRON	3	1	across	<i>	Y	3	Image of the iron man mask 	__ Man	43	
000043	OO	3	6	across	Br__d	N	5			43	
000043	MINERAL	4	1	across	__ Water	Y	8			43	
000043	IS	5	1	across	Image Size 	Y	11			43	
000043	WAS	5	4	across	__ she late?	N	12			43	
000043	LIS	6	1	across	Lost In Space	Y	13			43	
000043	DTS	6	5	across	Direct To Site	N	14			43	
000043	ASPHALT	7	1	across	Paving material	Y	15			43	
000043	R	8	1	across	Radiance	Y	8			43	
000043	EERIE	8	3	across	Spooky	N	6			43	
000043	LACE	9	1	across	<i>	Y	3	Image of lace fabric		43	
000043	NE	9	6	across	New England	N	11			43	
000043	YZ	10	1	across	Anal__e	Y	7			43	
000043	DUEL	10	4	across	<i>	Y	3	Image of two people duelling		43	
000043	SIMILARLY	1	2	down	Likewise	Y	8			43	
000043	CRISIS	1	3	down	Dangerous situation	Y	19			43	
000043	AZ	8	3	down	Absolute Zero	N	13			43	
000043	RON	1	4	down	Harry Potter's friend	Y	21			43	
000043	SPEC	5	4	down	In__tor	N	7			43	
000043	ANEW	1	5	down	From square one	Y	15			43	
000043	HEED	6	5	down	Obey	N	4			43	
000043	T	1	6	down	Triumph	Y	7			43	
000043	RADAR	3	6	down	Plane tracker	N	13			43	
000043	U	9	6	down	Unity	N	5			43	
000043	COASTLINE	1	7	down	<i>	Y	3	Image of the map of USA with a highlighted coastline		43	
000043	HOL	1	8	down	Hands On Learning	Y	17			43	
000043	STEEL	5	8	down	Stainless __	Y	12			43	
000044	STICKER	2	1	across	<i>	Y	3	Image of a laptop with a sticker on it, with an arrow pointing to the sticker		44	
000044	UZ	3	1	across	P__zle	Y	6			44	
000044	RIPE	3	4	across	Juicy fruit	N	11			44	
000044	REPEL	4	1	across	Drive off	Y	9			44	
000044	Y	4	7	across	Yardstick 	N	10			44	
000044	P	5	1	across	_interest app	Y	13			44	
000044	HALF	5	3	across	50%	N	3			44	
000044	RAFT	6	1	across	<i>	Y	3	Image of a raft		44	
000044	UC	6	6	across	University code	N	15			44	
000044	IV	7	1	across	Intravenous	Y	11			44	
000044	UGLY	7	4	across	Hideous	N	7			44	
000044	SCARE	8	1	across	Boo!	Y	4			44	
000044	C	8	7	across	3rd in ABC	N	10			44	
000044	E	9	1	across	Engineering	Y	11			44	
000044	PERIL	9	3	across	In harm's way	N	13			44	
000044	DZI	10	1	across	<i>	Y	3	Image of a dzi bead 	Text under the image: __ bead	44	
000044	MWE	10	5	across	Milwaukee	Y	9			44	
000044	SURPRISED	1	2	down	<i>	Y	3	Image of a surprised emoji face		44	
000044	TZE	1	3	down	Total zero emission	Y	19			44	
000044	AVC	5	3	down	Adv. video coding	N	17			44	
000044	Z	9	3	down	Zinc	N	4			44	
000044	I	1	4	down	Ink	Y	3			44	
000044	PHF	3	4	down	Public health fund	N	18			44	
000044	API	7	4	down	W__ti	N	5			44	
000044	CREATURE	1	5	down	Living thing	Y	12			44	
000044	KILL	1	6	down	Slay	Y	4			44	
000044	GERM	6	6	down	Microbe	N	7			44	
000044	EP	1	7	down	<i>	Y	3	Image of a cube figure with an arrow running along its depth	Text under the image: D__th	44	
000044	FUL	4	7	down	Beauti__	N	8			44	
000044	IW	8	7	down	D__an	N	5			44	
000044	REY	1	8	down	Spanish king	Y	12			44	
000044	CYCLE	5	8	down	<i>	Y	3	Image of a bicycle	Text under the image: Bi__	44	
000045	ACADEMY	2	1	across	Place of study	Y	14			45	
000045	LOSE	3	1	across	Not win	Y	7			45	
000045	IU	3	6	across	Sod__m	N	6			45	
000045	GRUMBLE	4	1	across	Complain	Y	8			45	
000045	OP	5	1	across	<i>	Y	3	Image of a spinning top	T__	45	
000045	ORE	5	4	across	Mine find	N	9			45	
000045	RUB	6	1	across	Massage	Y	7			45	
000045	OSS	6	5	across	One Stop Shop	N	13			45	
000045	ISOLATE	7	1	across	Separate	Y	8			45	
000045	T	8	1	across	<i>	Y	3	Image of a shopping cart	Car_	45	
000045	WIDOW	8	3	across	Black __	N	8			45	
000045	HELM	9	1	across	<i>	Y	3	Image of the helm of a ship		45	
000045	NE	9	6	across	Not Evaluated	N	13			45	
000045	MZ	10	1	across	Music Zone	Y	10			45	
000045	PEER	10	4	across	Equal	Y	5			45	
000045	ALGORITHM	1	2	down	Step-by-step process	Y	20			45	
000045	CORPUS	1	3	down	__ Christi	Y	10			45	
000045	EZ	8	3	down	Sque__e	N	7			45	
000045	ASU	1	4	down	Sun Devils school	Y	17			45	
000045	BOWL	5	4	down	Cereal dish	N	11			45	
000045	DEMO	1	5	down	Test run	Y	8			45	
000045	LIMP	6	5	down	Not firm	N	8			45	
000045	E	1	6	down	After D	Y	7			45	
000045	BROAD	3	6	down	Wide	N	4			45	
000045	E	9	6	down	Ember	N	5			45	
000045	MILESTONE	1	7	down	<i>	Y	3	Image of a milestone on the side of the road		45	
000045	YUE	1	8	down	Cantonese	Y	9			45	
000045	SEWER	5	8	down	Drain	Y	5			45	
000046	PASSION	2	1	across	Zeal	Y	4			46	
000046	RACK	3	1	across	<i>	Y	3	Image of a race track	T__	46	
000046	AS	3	6	across	Like	N	4			46	
000046	OPR	4	1	across	S__ano	Y	6			46	
000046	ATA	4	5	across	F__l	N	4			46	
000046	P	5	1	across	Parenthesis	Y	11			46	
000046	ITCH	5	3	across	Scratch	N	7			46	
000046	ALPHA	6	1	across	<i>	Y	3	Image of the Greek symbol alpha		46	
000046	C	6	7	across	Category	N	8			46	
000046	GATE	7	1	across	<i>	Y	3	Image of a large gate in front of a house		46	
000046	TA	7	6	across	Teaching Asst	N	13			46	
000046	AY	8	1	across	L__man	Y	6			46	
000046	IMAM	8	4	across	Mosque cleric	N	13			46	
000046	TERRACE	9	1	across	Outdoor spot	Y	12			46	
000046	ERA	10	1	across	Time span	Y	9			46	
000046	YOO	10	5	across	Hey you!	Y	8			46	
000046	PROPAGATE	1	2	down	Spread	Y	6			46	
000046	AAP	1	3	down	All about people	Y	16			46	
000046	LAYER	5	3	down	Thin coat	N	9			46	
000046	SCRIPT	1	4	down	Play text	Y	9			46	
000046	RA	8	4	down	Right Atrium	N	12			46	
000046	SK	1	5	down	<i>	Y	3	Image of a mask	Ma__	46	
000046	THEIR	4	5	down	His and hers	N	12			46	
000046	I	1	6	down	Me	Y	2			46	
000046	ACA	3	6	down	Obamacare	N	9			46	
000046	MAY	7	6	down	Spring month	N	12			46	
000046	OATH	1	7	down	Promise	Y	7			46	
000046	TACO	6	7	down	Folded food	N	11			46	
000046	NSA	1	8	down	<i>	Y	3	Image of a bonsai plant	Bo__i plant	46	
000046	CAMEO	5	8	down	Short role	Y	10			46	
000047	ADMIRAL	2	1	across	Fleet Head	Y	10			47	
000047	SOAR	3	1	across	Fly high	Y	8			47	
000047	CI	3	6	across	Corporate Id.	N	13			47	
000047	SST	4	1	across	Counterintelligence	Y	19			47	
000047	ART	4	5	across	Painting	N	8			47	
000047	I	5	1	across	Input	Y	5			47	
000047	TALE	5	3	across	Short story	N	11			47	
000047	SPELL	6	1	across	Magic chant	Y	11			47	
000047	M	6	7	across	Manual	N	6			47	
000047	TORT	7	1	across	<i>	Y	3	Image of a tortilla wrap	__illa wrap	47	
000047	BO	7	6	across	Body Odor	N	9			47	
000047	AL	8	1	across	<i>	Y	3	Image of a measuring scale	Sc__e	47	
000047	AGED	8	4	across	Grew old	N	8			47	
000047	NARRATE	9	1	across	Tell a story	Y	12			47	
000047	TRA	10	1	across	__-la-la	Y	8			47	
000047	PAM	10	5	across	The Office character	Y	20			47	
000047	ASSISTANT	1	2	down	Alexa, e.g.	Y	11			47	
000047	DOS	1	3	down	__age	Y	5			47	
000047	POLAR	5	3	down	__ opposites	N	12			47	
000047	MATTER	1	4	down	Be relevant	Y	11			47	
000047	RA	8	4	down	Road Authority	N	14			47	
000047	IR	1	5	down	<i>	Y	3	Image of a chair	Cha__	47	
000047	ALTAR	4	5	down	Church area	N	11			47	
000047	R	1	6	down	Regulation	Y	10			47	
000047	ALL	3	6	down	Each one	N	8			47	
000047	GAP	7	6	down	Space	N	5			47	
000047	ACRE	1	7	down	43,560 sq.	Y	10			47	
000047	BETA	6	7	down	Trial	N	5			47	
000047	LIT	1	8	down	<i>	Y	3	Image of a burning matchstick		47	
000047	MODEM	5	8	down	Internet device	Y	15			47	
000048	HOTLINE	2	1	across	Help Line	Y	9			48	
000048	YUAN	3	1	across	China cash	Y	10			48	
000048	AP	3	6	across	Action Plan	N	11			48	
000048	PIT	4	1	across	<i>	Y	3	Image of a half avacado, with an arrow pointing at the pit		48	
000048	EMS	4	5	across	Tot__	N	5			48	
000048	O	5	1	across	Outside	Y	7			48	
000048	TUBE	5	3	across	Type of top	N	11			48	
000048	CRONY	6	1	across	Old chum	Y	8			48	
000048	S	6	7	across	Sequence	N	8			48	
000048	ROOF	7	1	across	<i>	Y	3	Image of the roof of a house		48	
000048	NL	7	6	across	Not linear	N	10			48	
000048	IU	8	1	across	Gen__s	Y	6			48	
000048	IDEA	8	4	across	Concept	N	7			48	
000048	STATION	9	1	across	Train stop	Y	10			48	
000048	YEA	10	1	across	Positive vote	Y	13			48	
000048	ANT	10	5	across	Colony bug	Y	10			48	
000048	HYPOCRISY	1	2	down	Two-faced act	Y	13			48	
000048	OUI	1	3	down	French Yes	Y	10			48	
000048	ROUTE	5	3	down	Path	N	4			48	
000048	TATTOO	1	4	down	<i>	Y	3	Image of a flower tattoo on a wrist		48	
000048	AA	8	4	down	Art Associate	N	13			48	
000048	LN	1	5	down	Log base e	Y	10			48	
000048	UNFIT	4	5	down	Not ready	N	9			48	
000048	I	1	6	down	One	Y	3			48	
000048	EBY	3	6	down	Ther__	N	6			48	
000048	DIA	7	6	down	Spanish day	N	11			48	
000048	NAME	1	7	down	Dog tag info	Y	12			48	
000048	NEON	6	7	down	Gas in lights	N	13			48	
000048	EPS	1	8	down	Short records	Y	13			48	
000048	SLANT	5	8	down	<i>	Y	3	Image of a slant board	__ board	48	
000049	ONBOARD	2	1	across	In agreement	Y	12			49	
000049	BRAT	3	1	across	Naughty kid	Y	11			49	
000049	UI	3	6	across	User interface	N	14			49	
000049	SAM	4	1	across	Uncle __	Y	8			49	
000049	MSS	4	5	across	Max segment size	N	16			49	
000049	E	5	1	across	Endorsement	Y	11			49	
000049	BLAH	5	3	across	Boring	N	6			49	
000049	SCOOT	6	1	across	Make haste	Y	10			49	
000049	W	6	7	across	Webpage	N	7			49	
000049	SHOW	7	1	across	Exhibit	Y	7			49	
000049	JE	7	6	across	French pronoun	N	14			49	
000049	IE	8	1	across	<i>	Y	3	Image of an alien	Al__n	49	
000049	LAUD	8	4	across	Applaud	N	7			49	
000049	VARYING	9	1	across	Fluctuating	Y	11			49	
000049	EPA	10	1	across	AQI monitor	Y	11			49	
000049	TEE	10	5	across	<i>	Y	3	Image of a tshirt		49	
000049	OBSESSIVE	1	2	down	Fixated	Y	7			49	
000049	NRA	1	3	down	E__ge	Y	5			49	
000049	CHEAP	5	3	down	Low-cost	N	8			49	
000049	BAMBOO	1	4	down	<i>	Y	3	Image of a bamboo tree		49	
000049	RA	8	4	down	Roundabout	N	10			49	
000049	OT	1	5	down	<i>	Y	3	Image of a lotus	L__us	49	
000049	LOWLY	4	5	down	Modest	N	6			49	
000049	A	1	6	down	Altitude	Y	8			49	
